237.0	caçador#	caçador							{}
237.1	caçadores#	caçadores				237.0	Type=Derivation		{}

238.0	celebrado#	celebrado							{}
238.1	celebrada#	celebrada				238.0	Type=Derivation		{}

239.0	celular#	celular							{}
239.1	celulares#	celulares				239.0	Type=Derivation		{}

240.0	cerveja#	cerveja							{}
240.1	cervejas#	cervejas				240.0	Type=Derivation		{}

241.0	chacal#	chacal							{}
241.1	chacais#	chacais				241.0	Type=Derivation		{}

242.0	charro#	charro							{}
242.1	charros#	charros				242.0	Type=Derivation		{}

243.0	cheio#	cheio							{}
243.1	cheia#	cheia				243.0	Type=Derivation		{}
243.2	cheios#	cheios				243.0	Type=Derivation		{}

244.0	chuva#	chuva							{}
244.1	chuvas#	chuvas				244.0	Type=Derivation		{}

245.0	ciborgue#	ciborgue							{}
245.1	ciborgues#	ciborgues				245.0	Type=Derivation		{}

246.0	cidade#	cidade							{}
246.1	cidades#	cidades				246.0	Type=Derivation		{}

247.0	cinzento#	cinzento							{}
247.1	cinzenta#	cinzenta				247.0	Type=Derivation		{}

248.0	circuncidar#	circuncidar							{}
248.1	circuncisão#	circuncisão				248.0	Type=Derivation		{}
248.2	circuncisões#	circuncisões				248.1	Type=Derivation		{}

249.0	circunflexo#	circunflexo							{}
249.1	circunflexa#	circunflexa				249.0	Type=Derivation		{}
249.2	circunflexas#	circunflexas				249.0	Type=Derivation		{}
249.3	circunflexos#	circunflexos				249.0	Type=Derivation		{}

250.0	citação#	citação							{}
250.1	citações#	citações				250.0	Type=Derivation		{}

251.0	citocina#	citocina							{}
251.1	citocinas#	citocinas				251.0	Type=Derivation		{}

252.0	clavícula#	clavícula							{}
252.1	clavículas#	clavículas				252.0	Type=Derivation		{}

253.0	clã#	clã							{}
253.1	clãs#	clãs				253.0	Type=Derivation		{}

254.0	codorniz#	codorniz							{}
254.1	codornizes#	codornizes				254.0	Type=Derivation		{}

255.0	coisa#	coisa							{}
255.1	coisas#	coisas				255.0	Type=Derivation		{}

256.0	colaboração#	colaboração							{}
256.1	colaborações#	colaborações				256.0	Type=Derivation		{}

257.0	colheita#	colheita							{}
257.1	colheitadeira#	colheitadeira				257.0	Type=Derivation		{}
257.2	colheitas#	colheitas				257.0	Type=Derivation		{}

258.0	colisão#	colisão							{}
258.1	colisões#	colisões				258.0	Type=Derivation		{}

259.0	colocar#	colocar							{}
259.1	colocador#	colocador				259.0	Type=Derivation		{}
259.2	colocação#	colocação				259.0	Type=Derivation		{}

260.0	com#	com							{}
260.1	ca#	ca				260.0	Type=Derivation		{}
260.2	co#	co				260.0	Type=Derivation		{}
260.3	comigo#	comigo				260.0	Type=Derivation		{}
260.4	conosco#	conosco				260.0	Type=Derivation		{}
260.5	consigo#	consigo				260.0	Type=Derivation		{}
260.6	contigo#	contigo				260.0	Type=Derivation		{}
260.7	convosco#	convosco				260.0	Type=Derivation		{}

261.0	combinação#	combinação							{}
261.1	combinações#	combinações				261.0	Type=Derivation		{}

262.0	comercial#	comercial							{}
262.1	comerciais#	comerciais				262.0	Type=Derivation		{}

263.0	comichão#	comichão							{}
263.1	comichões#	comichões				263.0	Type=Derivation		{}

264.0	comité#	comité							{}
264.1	comités#	comités				264.0	Type=Derivation		{}

265.0	compatível#	compatível							{}
265.1	compativelmente#	compativelmente				265.0	Type=Derivation		{}

266.0	compreender#	compreender							{}
266.1	compreensibilidade#	compreensibilidade				266.0	Type=Derivation		{}
266.2	compreensivo#	compreensivo				266.0	Type=Derivation		{}
266.3	compreensão#	compreensão				266.0	Type=Derivation		{}
266.4	compreensível#	compreensível				266.0	Type=Derivation		{}

267.0	compulsão#	compulsão							{}
267.1	compulsões#	compulsões				267.0	Type=Derivation		{}

268.0	comunicação#	comunicação							{}
268.1	comunicações#	comunicações				268.0	Type=Derivation		{}

269.0	concatenar#	concatenar							{}
269.1	concatenando#	concatenando				269.0	Type=Derivation		{}

270.0	concavidade#	concavidade							{}
270.1	concavidades#	concavidades				270.0	Type=Derivation		{}

271.0	conclusão#	conclusão							{}
271.1	conclusões#	conclusões				271.0	Type=Derivation		{}

272.0	concorde#	concorde							{}
272.1	concordes#	concordes				272.0	Type=Derivation		{}

273.0	condição#	condição							{}
273.1	condicional#	condicional				273.0	Type=Derivation		{}
273.2	condições#	condições				273.0	Type=Derivation		{}

274.0	configuração#	configuração							{}
274.1	configurações#	configurações				274.0	Type=Derivation		{}

275.0	confortável#	confortável							{}
275.1	confortavelmente#	confortavelmente				275.0	Type=Derivation		{}

276.0	conjugação#	conjugação							{}
276.1	conjugações#	conjugações				276.0	Type=Derivation		{}

277.0	conjunção#	conjunção							{}
277.1	conjunções#	conjunções				277.0	Type=Derivation		{}

278.0	conselho#	conselho							{}
278.1	conselhos#	conselhos				278.0	Type=Derivation		{}

279.0	consequência#	consequência							{}
279.1	consequências#	consequências				279.0	Type=Derivation		{}

280.0	considerável#	considerável							{}
280.1	consideravelmente#	consideravelmente				280.0	Type=Derivation		{}
280.2	consideráveis#	consideráveis				280.0	Type=Derivation		{}

281.0	consoante#	consoante							{}
281.1	consoantes#	consoantes				281.0	Type=Derivation		{}

282.0	conspiração#	conspiração							{}
282.1	conspirações#	conspirações				282.0	Type=Derivation		{}

283.0	constelação#	constelação							{}
283.1	constelações#	constelações				283.0	Type=Derivation		{}

284.0	contradição#	contradição							{}
284.1	contradições#	contradições				284.0	Type=Derivation		{}

285.0	contusão#	contusão							{}
285.1	contusões#	contusões				285.0	Type=Derivation		{}

286.0	converso#	converso							{}
286.1	conversa#	conversa				286.0	Type=Derivation		{}

287.0	convexidade#	convexidade							{}
287.1	convexidades#	convexidades				287.0	Type=Derivation		{}

288.0	convulsão#	convulsão							{}
288.1	convulsões#	convulsões				288.0	Type=Derivation		{}

289.0	convés#	convés							{}
289.1	conveses#	conveses				289.0	Type=Derivation		{}

290.0	coordenada#	coordenada							{}
290.1	coordenadas#	coordenadas				290.0	Type=Derivation		{}

291.0	coração#	coração							{}
291.1	corações#	corações				291.0	Type=Derivation		{}

292.0	coronel#	coronel							{}
292.1	coronéis#	coronéis				292.0	Type=Derivation		{}

293.0	corpo#	corpo							{}
293.1	corpos#	corpos				293.0	Type=Derivation		{}

294.0	correcto#	correcto							{}
294.1	correctamente#	correctamente				294.0	Type=Derivation		{}

295.0	correr#	correr							{}
295.1	corrido#	corrido				295.0	Type=Derivation		{}

296.0	correto#	correto							{}
296.1	corretamente#	corretamente				296.0	Type=Derivation		{}

297.0	cortado#	cortado							{}
297.1	cortada#	cortada				297.0	Type=Derivation		{}
297.2	cortadas#	cortadas				297.0	Type=Derivation		{}
297.3	cortados#	cortados				297.0	Type=Derivation		{}

298.0	corte#	corte							{}
298.1	cortes#	cortes				298.0	Type=Derivation		{}

299.0	costa#	costa							{}
299.1	costas#	costas				299.0	Type=Derivation		{}

300.0	cotovelo#	cotovelo							{}
300.1	cotovelos#	cotovelos				300.0	Type=Derivation		{}

301.0	coxo#	coxo							{}
301.1	coxa#	coxa				301.0	Type=Derivation		{}

302.0	crer#	crer							{}
302.1	cri#	cri				302.0	Type=Derivation		{}

303.0	criança#	criança							{}
303.1	crianças#	crianças				303.0	Type=Derivation		{}

304.0	criação#	criação							{}
304.1	criações#	criações				304.0	Type=Derivation		{}

305.0	cromatóforo#	cromatóforo							{}
305.1	cromatóforos#	cromatóforos				305.0	Type=Derivation		{}

306.0	cruel#	cruel							{}
306.1	cruelmente#	cruelmente				306.0	Type=Derivation		{}

307.0	crustáceo#	crustáceo							{}
307.1	crustácea#	crustácea				307.0	Type=Derivation		{}
307.2	crustáceas#	crustáceas				307.0	Type=Derivation		{}

308.0	crânio#	crânio							{}
308.1	crânios#	crânios				308.0	Type=Derivation		{}

309.0	cubo#	cubo							{}
309.1	cubic#	cubic				309.0	Type=Derivation		{}
309.2	cúbico#	cúbico				309.0	Type=Derivation		{}

310.0	cuca#	cuca							{}
310.1	cucas#	cucas				310.0	Type=Derivation		{}

311.0	cueca#	cueca							{}
311.1	cuecas#	cuecas				311.0	Type=Derivation		{}

312.0	cuia#	cuia							{}
312.1	cuieira#	cuieira				312.0	Type=Derivation		{}

313.0	culinário#	culinário							{}
313.1	culinária#	culinária				313.0	Type=Derivation		{}

314.0	cultural#	cultural							{}
314.1	culturais#	culturais				314.0	Type=Derivation		{}

315.0	curação#	curação							{}
315.1	Curaçao#	Curaçao				315.0	Type=Derivation		{}

316.0	curdo#	curdo							{}
316.1	curdos#	curdos				316.0	Type=Derivation		{}

317.0	curiosidade#	curiosidade							{}
317.1	curiosidades#	curiosidades				317.0	Type=Derivation		{}

318.0	cuzinho#	cuzinho							{}
318.1	cuzinhos#	cuzinhos				318.0	Type=Derivation		{}

319.0	cágado#	cágado							{}
319.1	cágados#	cágados				319.0	Type=Derivation		{}

320.0	câmara#	câmara							{}
320.1	câmaras#	câmaras				320.0	Type=Derivation		{}

321.0	câmera#	câmera							{}
321.1	câmeras#	câmeras				321.0	Type=Derivation		{}

322.0	cédula#	cédula							{}
322.1	cédulas#	cédulas				322.0	Type=Derivation		{}

323.0	cóccix#	cóccix							{"other_parents": "323.0"}

324.0	cólon#	cólon							{}
324.1	cólones#	cólones				324.0	Type=Derivation		{}

325.0	cômoda#	cômoda							{}
325.1	cômodas#	cômodas				325.0	Type=Derivation		{}

326.0	dar#	dar							{}
326.1	daria#	daria				326.0	Type=Derivation		{}
326.2	dou#	dou				326.0	Type=Derivation		{}
326.3	dá#	dá				326.0	Type=Derivation		{}

327.0	darma#	darma							{}
327.1	darmas#	darmas				327.0	Type=Derivation		{}

328.0	de#	de							{"was_in_family_with": "785.0"}
328.1	daí#	daí				328.0	Type=Derivation		{}
328.2	donde#	donde				328.0	Type=Derivation		{"other_parents": "785.0"}

329.0	decisão#	decisão							{}
329.1	decisões#	decisões				329.0	Type=Derivation		{}

330.0	declinação#	declinação							{}
330.1	declinações#	declinações				330.0	Type=Derivation		{}

331.0	decolagem#	decolagem							{}
331.1	decolagens#	decolagens				331.0	Type=Derivation		{}

332.0	decoração#	decoração							{}
332.1	decorações#	decorações				332.0	Type=Derivation		{}

333.0	dedicação#	dedicação							{}
333.1	dedicações#	dedicações				333.0	Type=Derivation		{}

334.0	defender#	defender							{}
334.1	defendam#	defendam				334.0	Type=Derivation		{}

335.0	defenestração#	defenestração							{}
335.1	defenestrações#	defenestrações				335.0	Type=Derivation		{}

336.0	defesa#	defesa							{}
336.1	autodefesa#	autodefesa				336.0	Type=Derivation		{}
336.2	defesas#	defesas				336.0	Type=Derivation		{}
336.3	defesazinha#	defesazinha				336.0	Type=Derivation		{}

337.0	definição#	definição							{}
337.1	definições#	definições				337.0	Type=Derivation		{}

338.0	delação#	delação							{}
338.1	delações#	delações				338.0	Type=Derivation		{}

339.0	delecção#	delecção							{}
339.1	delecções#	delecções				339.0	Type=Derivation		{}

340.0	deleção#	deleção							{}
340.1	deleções#	deleções				340.0	Type=Derivation		{}

341.0	denotação#	denotação							{}
341.1	denotações#	denotações				341.0	Type=Derivation		{}

342.0	depressão#	depressão							{}
342.1	depressões#	depressões				342.0	Type=Derivation		{}

343.0	derivado#	derivado							{}
343.1	derivada#	derivada				343.0	Type=Derivation		{}

344.0	derrotado#	derrotado							{}
344.1	derrotada#	derrotada				344.0	Type=Derivation		{}

345.0	desambiguação#	desambiguação							{}
345.1	desambiguações#	desambiguações				345.0	Type=Derivation		{}

346.0	desavergonhado#	desavergonhado							{}
346.1	desavergonhadamente#	desavergonhadamente				346.0	Type=Derivation		{}

347.0	descrição#	descrição							{}
347.1	descrições#	descrições				347.0	Type=Derivation		{}

348.0	desculpa#	desculpa							{}
348.1	desculpas#	desculpas				348.0	Type=Derivation		{}

349.0	desejo#	desejo							{}
349.1	desejos#	desejos				349.0	Type=Derivation		{}

350.0	desejável#	desejável							{}
350.1	desejabilidade#	desejabilidade				350.0	Type=Derivation		{}
350.2	desejavelmente#	desejavelmente				350.0	Type=Derivation		{}

351.0	desencontro#	desencontro							{}
351.1	desencontros#	desencontros				351.0	Type=Derivation		{}

352.0	desfragmentar#	desfragmentar							{}
352.1	desfragmentação#	desfragmentação				352.0	Type=Derivation		{}

353.0	desilusão#	desilusão							{}
353.1	desilusões#	desilusões				353.0	Type=Derivation		{}

354.0	desimpedido#	desimpedido							{}
354.1	desimpedida#	desimpedida				354.0	Type=Derivation		{}

355.0	desleal#	desleal							{}
355.1	desleais#	desleais				355.0	Type=Derivation		{}
355.2	deslealmente#	deslealmente				355.0	Type=Derivation		{}

356.0	despertador#	despertador							{}
356.1	despertadores#	despertadores				356.0	Type=Derivation		{}

357.0	detalhe#	detalhe							{}
357.1	detalhes#	detalhes				357.0	Type=Derivation		{}

358.0	detetive#	detetive							{}
358.1	detetives#	detetives				358.0	Type=Derivation		{}

359.0	devasso#	devasso							{}
359.1	devassa#	devassa				359.0	Type=Derivation		{}

360.0	dia#	dia							{}
360.1	dias#	dias				360.0	Type=Derivation		{}

361.0	diabo#	diabo							{}
361.1	diabos#	diabos				361.0	Type=Derivation		{}

362.0	diacronia#	diacronia							{}
362.1	diacronias#	diacronias				362.0	Type=Derivation		{}

363.0	dicionário#	dicionário							{}
363.1	dicionários#	dicionários				363.0	Type=Derivation		{}

364.0	diferença#	diferença							{}
364.1	diferenças#	diferenças				364.0	Type=Derivation		{}

365.0	dificuldade#	dificuldade							{}
365.1	dificuldades#	dificuldades				365.0	Type=Derivation		{}

366.0	difícil#	difícil							{}
366.1	dificílimo#	dificílimo				366.0	Type=Derivation		{}

367.0	dimensão#	dimensão							{}
367.1	dimensões#	dimensões				367.0	Type=Derivation		{}

368.0	dinossauro#	dinossauro							{}
368.1	dinossauros#	dinossauros				368.0	Type=Derivation		{}

369.0	direcção#	direcção							{}
369.1	direcções#	direcções				369.0	Type=Derivation		{}

370.0	direção#	direção							{}
370.1	direções#	direções				370.0	Type=Derivation		{}

371.0	discrição#	discrição							{}
371.1	discrições#	discrições				371.0	Type=Derivation		{}

372.0	discussão#	discussão							{}
372.1	discussões#	discussões				372.0	Type=Derivation		{}

373.0	disjunção#	disjunção							{}
373.1	disjunções#	disjunções				373.0	Type=Derivation		{}

374.0	dispor#	dispor							{}
374.1	dispomos#	dispomos				374.0	Type=Derivation		{}
374.2	disponde#	disponde				374.0	Type=Derivation		{}
374.3	dispondes#	dispondes				374.0	Type=Derivation		{}
374.4	dispondo#	dispondo				374.0	Type=Derivation		{}
374.5	disponha#	disponha				374.0	Type=Derivation		{}
374.6	disponhais#	disponhais				374.0	Type=Derivation		{}
374.7	disponham#	disponham				374.0	Type=Derivation		{}
374.8	disponhamos#	disponhamos				374.0	Type=Derivation		{}
374.9	disponhas#	disponhas				374.0	Type=Derivation		{}
374.10	disponho#	disponho				374.0	Type=Derivation		{}
374.11	dispordes#	dispordes				374.0	Type=Derivation		{}
374.12	disporei#	disporei				374.0	Type=Derivation		{}
374.13	disporeis#	disporeis				374.0	Type=Derivation		{}
374.14	disporem#	disporem				374.0	Type=Derivation		{}
374.15	disporemos#	disporemos				374.0	Type=Derivation		{}
374.16	dispores#	dispores				374.0	Type=Derivation		{}
374.17	disporia#	disporia				374.0	Type=Derivation		{}
374.18	disporiam#	disporiam				374.0	Type=Derivation		{}
374.19	disporias#	disporias				374.0	Type=Derivation		{}
374.20	dispormos#	dispormos				374.0	Type=Derivation		{}
374.21	disporá#	disporá				374.0	Type=Derivation		{}
374.22	disporás#	disporás				374.0	Type=Derivation		{}
374.23	disporão#	disporão				374.0	Type=Derivation		{}
374.24	disporíamos#	disporíamos				374.0	Type=Derivation		{}
374.25	disporíeis#	disporíeis				374.0	Type=Derivation		{}
374.26	disposta#	disposta				374.0	Type=Derivation		{}
374.27	dispostas#	dispostas				374.0	Type=Derivation		{}
374.28	disposto#	disposto				374.0	Type=Derivation		{}
374.29	dispostos#	dispostos				374.0	Type=Derivation		{}
374.30	dispunha#	dispunha				374.0	Type=Derivation		{}
374.31	dispunham#	dispunham				374.0	Type=Derivation		{}
374.32	dispunhas#	dispunhas				374.0	Type=Derivation		{}
374.33	dispus#	dispus				374.0	Type=Derivation		{}
374.34	dispusemos#	dispusemos				374.0	Type=Derivation		{}
374.35	dispuser#	dispuser				374.0	Type=Derivation		{}
374.36	dispusera#	dispusera				374.0	Type=Derivation		{}
374.37	dispuseram#	dispuseram				374.0	Type=Derivation		{}
374.38	dispuseras#	dispuseras				374.0	Type=Derivation		{}
374.39	dispuserdes#	dispuserdes				374.0	Type=Derivation		{}
374.40	dispuserem#	dispuserem				374.0	Type=Derivation		{}
374.41	dispuseres#	dispuseres				374.0	Type=Derivation		{}
374.42	dispusermos#	dispusermos				374.0	Type=Derivation		{}
374.43	dispusesse#	dispusesse				374.0	Type=Derivation		{}
374.44	dispusessem#	dispusessem				374.0	Type=Derivation		{}
374.45	dispusesses#	dispusesses				374.0	Type=Derivation		{}
374.46	dispuseste#	dispuseste				374.0	Type=Derivation		{}
374.47	dispusestes#	dispusestes				374.0	Type=Derivation		{}
374.48	dispuséramos#	dispuséramos				374.0	Type=Derivation		{}
374.49	dispuséreis#	dispuséreis				374.0	Type=Derivation		{}
374.50	dispusésseis#	dispusésseis				374.0	Type=Derivation		{}
374.51	dispuséssemos#	dispuséssemos				374.0	Type=Derivation		{}
374.52	dispôs#	dispôs				374.0	Type=Derivation		{}
374.53	dispõe#	dispõe				374.0	Type=Derivation		{}
374.54	dispõem#	dispõem				374.0	Type=Derivation		{}
374.55	dispões#	dispões				374.0	Type=Derivation		{}
374.56	dispúnhamos#	dispúnhamos				374.0	Type=Derivation		{}
374.57	dispúnheis#	dispúnheis				374.0	Type=Derivation		{}

375.0	dissertação#	dissertação							{}
375.1	dissertações#	dissertações				375.0	Type=Derivation		{}

376.0	distinção#	distinção							{}
376.1	distinções#	distinções				376.0	Type=Derivation		{}

377.0	distribuição#	distribuição							{}
377.1	distribuições#	distribuições				377.0	Type=Derivation		{}

378.0	distância#	distância							{}
378.1	distâncias#	distâncias				378.0	Type=Derivation		{}

379.0	diversão#	diversão							{}
379.1	diversões#	diversões				379.0	Type=Derivation		{}

380.0	divisão#	divisão							{}
380.1	divisões#	divisões				380.0	Type=Derivation		{}

381.0	divulgação#	divulgação							{}
381.1	divulgações#	divulgações				381.0	Type=Derivation		{}

382.0	divórcio#	divórcio							{}
382.1	divórcios#	divórcios				382.0	Type=Derivation		{}

383.0	diâmetro#	diâmetro							{}
383.1	diâmetros#	diâmetros				383.0	Type=Derivation		{}

384.0	doar#	doar							{}
384.1	doe#	doe				384.0	Type=Derivation		{}

385.0	doação#	doação							{}
385.1	doações#	doações				385.0	Type=Derivation		{}

386.0	dogmático#	dogmático							{}
386.1	dogmática#	dogmática				386.0	Type=Derivation		{}
386.2	dogmáticas#	dogmáticas				386.0	Type=Derivation		{}
386.3	dogmáticos#	dogmáticos				386.0	Type=Derivation		{}

387.0	dom#	dom							{}
387.1	dons#	dons				387.0	Type=Derivation		{}

388.0	domingo#	domingo							{}
388.1	domingos#	domingos				388.0	Type=Derivation		{}

389.0	dormitório#	dormitório							{}
389.1	dormitórios#	dormitórios				389.0	Type=Derivation		{}

390.0	ecossistema#	ecossistema							{}
390.1	ecossistemas#	ecossistemas				390.0	Type=Derivation		{}

391.0	ecrã#	ecrã							{}
391.1	ecrãs#	ecrãs				391.0	Type=Derivation		{}

392.0	edifício#	edifício							{}
392.1	edifícios#	edifícios				392.0	Type=Derivation		{}

393.0	edito#	edito							{}
393.1	edital#	edital				393.0	Type=Derivation		{}

394.0	efeito#	efeito							{}
394.1	efeitos#	efeitos				394.0	Type=Derivation		{}

395.0	egípcio#	egípcio							{}
395.1	egípcia#	egípcia				395.0	Type=Derivation		{}
395.2	egípcias#	egípcias				395.0	Type=Derivation		{}
395.3	egípcios#	egípcios				395.0	Type=Derivation		{}

396.0	ejaculação#	ejaculação							{}
396.1	ejaculações#	ejaculações				396.0	Type=Derivation		{}

397.0	electrão#	electrão							{}
397.1	electrões#	electrões				397.0	Type=Derivation		{}

398.0	elegante#	elegante							{}
398.1	elegantemente#	elegantemente				398.0	Type=Derivation		{}
398.2	elegância#	elegância				398.0	Type=Derivation		{}

399.0	eleição#	eleição							{}
399.1	eleições#	eleições				399.0	Type=Derivation		{}

400.0	eliminação#	eliminação							{}
400.1	eliminações#	eliminações				400.0	Type=Derivation		{}

401.0	emboscado#	emboscado							{}
401.1	emboscada#	emboscada				401.0	Type=Derivation		{}

402.0	emergência#	emergência							{}
402.1	emergências#	emergências				402.0	Type=Derivation		{}

403.0	emissão#	emissão							{}
403.1	emissões#	emissões				403.0	Type=Derivation		{}

404.0	emoção#	emoção							{}
404.1	emocional#	emocional				404.0	Type=Derivation		{}
404.2	emotivo#	emotivo				404.0	Type=Derivation		{}
404.3	emoções#	emoções				404.0	Type=Derivation		{}

405.0	encontro#	encontro							{}
405.1	encontros#	encontros				405.0	Type=Derivation		{}

406.0	enigmático#	enigmático							{}
406.1	enigmaticamente#	enigmaticamente				406.0	Type=Derivation		{}

407.0	enorme#	enorme							{}
407.1	enormes#	enormes				407.0	Type=Derivation		{}

408.0	entomologista#	entomologista							{}
408.1	entomologistas#	entomologistas				408.0	Type=Derivation		{}

409.0	entorpecer#	entorpecer							{}
409.1	entorpecido#	entorpecido				409.0	Type=Derivation		{}

410.0	entrada#	entrada							{}
410.1	entradas#	entradas				410.0	Type=Derivation		{}

411.0	enxaqueca#	enxaqueca							{}
411.1	enxaquecas#	enxaquecas				411.0	Type=Derivation		{}

412.0	epicentro#	epicentro							{}
412.1	epicentros#	epicentros				412.0	Type=Derivation		{}

413.0	epidídimo#	epidídimo							{}
413.1	epidídimos#	epidídimos				413.0	Type=Derivation		{}

414.0	erecção#	erecção							{}
414.1	erecções#	erecções				414.0	Type=Derivation		{}

415.0	ereção#	ereção							{}
415.1	ereções#	ereções				415.0	Type=Derivation		{}

416.0	erro#	erro							{}
416.1	erros#	erros				416.0	Type=Derivation		{}

417.0	erróneo#	erróneo							{}
417.1	erroneamente#	erroneamente				417.0	Type=Derivation		{}

418.0	erupção#	erupção							{}
418.1	erupções#	erupções				418.0	Type=Derivation		{}

419.0	escaldado#	escaldado							{}
419.1	escaldada#	escaldada				419.0	Type=Derivation		{}
419.2	escaldadas#	escaldadas				419.0	Type=Derivation		{}
419.3	escaldados#	escaldados				419.0	Type=Derivation		{}

420.0	escorpião#	escorpião							{}
420.1	escorpiões#	escorpiões				420.0	Type=Derivation		{}

421.0	escrivã#	escrivã							{}
421.1	escrivaninha#	escrivaninha				421.0	Type=Derivation		{}

422.0	escroto#	escroto							{}
422.1	escrota#	escrota				422.0	Type=Derivation		{}
422.2	escrotas#	escrotas				422.0	Type=Derivation		{}
422.3	escrotos#	escrotos				422.0	Type=Derivation		{}

423.0	esforço#	esforço							{}
423.1	esforços#	esforços				423.0	Type=Derivation		{}

424.0	espanhol#	espanhol							{}
424.1	espanhola#	espanhola				424.0	Type=Derivation		{}
424.2	espanholas#	espanholas				424.0	Type=Derivation		{}
424.3	espanhóis#	espanhóis				424.0	Type=Derivation		{}

425.0	espaço#	espaço							{}
425.1	espaços#	espaços				425.0	Type=Derivation		{}

426.0	espaçoso#	espaçoso							{}
426.1	espaçosamente#	espaçosamente				426.0	Type=Derivation		{}

427.0	especial#	especial							{}
427.1	especiais#	especiais				427.0	Type=Derivation		{}

428.0	específico#	específico							{}
428.1	especificamente#	especificamente				428.0	Type=Derivation		{}

429.0	espiga#	espiga							{}
429.1	espigas#	espigas				429.0	Type=Derivation		{}

430.0	espinha#	espinha							{}
430.1	espinhas#	espinhas				430.0	Type=Derivation		{}

431.0	espinhaço#	espinhaço							{}
431.1	espinhaços#	espinhaços				431.0	Type=Derivation		{}

432.0	espiritual#	espiritual							{}
432.1	espiritualmente#	espiritualmente				432.0	Type=Derivation		{}

433.0	esponja#	esponja							{}
433.1	esponjas#	esponjas				433.0	Type=Derivation		{}

434.0	estar#	estar							{}
434.1	esteja#	esteja				434.0	Type=Derivation		{}
434.2	estás#	estás				434.0	Type=Derivation		{}

435.0	estocástico#	estocástico							{}
435.1	estocástica#	estocástica				435.0	Type=Derivation		{}
435.2	estocásticas#	estocásticas				435.0	Type=Derivation		{}
435.3	estocásticos#	estocásticos				435.0	Type=Derivation		{}

436.0	estranho#	estranho							{}
436.1	estranha#	estranha				436.0	Type=Derivation		{}
436.2	estranhas#	estranhas				436.0	Type=Derivation		{}
436.3	estranhos#	estranhos				436.0	Type=Derivation		{}

437.0	estratégia#	estratégia							{}
437.1	estratégias#	estratégias				437.0	Type=Derivation		{}

438.0	estratégico#	estratégico							{}
438.1	estrategicamente#	estrategicamente				438.0	Type=Derivation		{}

439.0	esturjão#	esturjão							{}
439.1	esturjões#	esturjões				439.0	Type=Derivation		{}

440.0	estável#	estável							{}
440.1	estavelmente#	estavelmente				440.0	Type=Derivation		{}

441.0	estético#	estético							{}
441.1	estética#	estética				441.0	Type=Derivation		{}

442.0	estória#	estória							{}
442.1	estórias#	estórias				442.0	Type=Derivation		{}

443.0	estômago#	estômago							{}
443.1	estômagos#	estômagos				443.0	Type=Derivation		{}

444.0	esôfago#	esôfago							{}
444.1	esôfagos#	esôfagos				444.0	Type=Derivation		{}

445.0	eufemismo#	eufemismo							{}
445.1	eufemismos#	eufemismos				445.0	Type=Derivation		{}

446.0	europeu#	europeu							{}
446.1	europeus#	europeus				446.0	Type=Derivation		{}

447.0	evolução#	evolução							{}
447.1	evoluções#	evoluções				447.0	Type=Derivation		{}

448.0	exageração#	exageração							{}
448.1	exagerações#	exagerações				448.0	Type=Derivation		{}

449.0	exaltação#	exaltação							{}
449.1	exaltações#	exaltações				449.0	Type=Derivation		{}

450.0	excepção#	excepção							{}
450.1	excepções#	excepções				450.0	Type=Derivation		{}

451.0	exceção#	exceção							{}
451.1	exceções#	exceções				451.0	Type=Derivation		{}

452.0	excursão#	excursão							{}
452.1	excursões#	excursões				452.0	Type=Derivation		{}

453.0	explicação#	explicação							{}
453.1	explicações#	explicações				453.0	Type=Derivation		{}

454.0	exploração#	exploração							{}
454.1	explorações#	explorações				454.0	Type=Derivation		{}

455.0	explosão#	explosão							{}
455.1	explosões#	explosões				455.0	Type=Derivation		{}

456.0	expressão#	expressão							{}
456.1	expressões#	expressões				456.0	Type=Derivation		{}

457.0	extraordinário#	extraordinário							{}
457.1	extraordinariamente#	extraordinariamente				457.0	Type=Derivation		{}
457.2	extraordinária#	extraordinária				457.0	Type=Derivation		{}

458.0	extremo#	extremo							{}
458.1	extremamente#	extremamente				458.0	Type=Derivation		{}
458.2	extremidade#	extremidade				458.0	Type=Derivation		{}

459.0	exumação#	exumação							{}
459.1	exumações#	exumações				459.0	Type=Derivation		{}

460.0	facção#	facção							{}
460.1	facções#	facções				460.0	Type=Derivation		{}

461.0	falacia#	falacia							{}
461.1	falacias#	falacias				461.0	Type=Derivation		{}

462.0	falange#	falange							{}
462.1	falanginha#	falanginha				462.0	Type=Derivation		{}

463.0	falência#	falência							{}
463.1	falências#	falências				463.0	Type=Derivation		{}

464.0	faringe#	faringe							{}
464.1	faringes#	faringes				464.0	Type=Derivation		{}

465.0	farol#	farol							{}
465.1	faróis#	faróis				465.0	Type=Derivation		{}

466.0	fascismo#	fascismo							{}
466.1	antifascismo#	antifascismo				466.0	Type=Derivation		{}
466.2	islamofascismo#	islamofascismo				466.0	Type=Derivation		{}

